OBJECTID_12_13_14,GRID_ID,TC_ID,OBJECTID,TC_ID_1,Total_A,Can_A,Grass_A,Soil_A,Water_A,Build_A,Road_A,Paved_A,Perv_A,Imperv_A,Can_P,Grass_P,Soil_P,Water_P,Build_P,Road_P,Paved_P,Perv_P,Imperv_P,OBJECTID_1,TC_E_A,TC_Pv_A,TC_Land_A,TC_Pi_A,TC_P_A,TC_E_P,TC_Pv_P,TC_P_P,TC_Pi_P,TC_Land_A_1,Gain,Loss,No_Change,TreeCanopy_2016_Area,TreeCanopy_2021_Area,Change_Area,Change_PercentChange,TreeCanopy_2016_Percent,TreeCanopy_2021_Percent,Change_Percent_AbsDiff,TC_E_A_1,TC_Pv_A_1,TC_Pi_A_1,TC_P_A_1,TC_E_P_1,TC_Pv_P_1,TC_P_P_1,TC_Pi_P_1,TC_ID_12,OBJECTID_12,TC_ID_12_13,OBJECTID_12_13,TC_ID_12_13_14,TC_Land_A_12,Shape__Area,Shape__Length
1151,AI-47,1151,1151,,2178133,598497,571254,0,0,454274,197259,356849,1169751,1008382,27.4775231815504,26.2267731125693,0,0,20.8561185198516,9.05633402551635,16.3832511605122,53.7042962941198,46.2957037058802,,598497,571254,2178133,356849,928103,27.4775231815504,26.2267731125693,42.6100242730816,16.3832511605122,,71370,80294,527127,607421,598497,-8924,-1.46916224496684,27.8872318632517,27.4775231815504,-0.4097086817013,,,,,,,,,,,,,,,2178001.95584106,5493.56718098066
1153,AG-7,1153,1153,,2178135,974716,663198,42,0,358059,159106,23014,1637956,540179,44.7500269726165,30.4479749877762,0.00192825513570096,0,16.4387882293797,7.30468956240086,1.05659199269099,75.1999302155284,24.8000697844716,,974716,663198,2178135,23056,686254,44.7500269726165,30.4479749877762,31.5064952356029,1.0585202478267,,87736,101024,886980,988004,974716,-13288,-1.34493382617884,45.360090168883,44.7500269726165,-0.610063196266495,,,,,,,,,,,,,,,2178001.95587158,5493.56718098685
1154,O-13,1154,1154,,2178135,611316,818280,0,0,421437,249744,77358,1429596,748539,28.0660289651468,37.5679193438423,0,0,19.3485252291525,11.4659559669167,3.55157049494177,65.6339483089891,34.3660516910109,,611316,818280,2178135,77358,895638,28.0660289651468,37.5679193438423,41.1194898387841,3.55157049494177,,87355,69221,523961,593182,611316,18134,3.05707185990135,27.2334818548896,28.0660289651468,0.832547110257199,,,,,,,,,,,,,,,2178001.43554688,5493.56652479324
1155,AF-4,1155,1155,,2178133,563083,708116,0,0,387899,254508,264527,1271199,906934,25.8516353225446,32.5102277960069,0,0,17.8087839447821,11.6846859213831,12.1446670152833,58.3618631185515,41.6381368814485,,563083,708116,2178133,264527,972643,25.8516353225446,32.5102277960069,44.6548948112902,12.1446670152833,,68599,68224,494484,562708,563083,375,0.0666420239271523,25.8344187430244,25.8516353225446,0.0172165795201984,,,,,,,,,,,,,,,2178001.43551636,5493.56652480499
1156,AE-52,1156,1156,,1356586,22877,523310,0,0,159,110805,699435,546187,810399,1.68636562665397,38.5755123523315,0,0,0.0117205986203602,8.16793037816991,51.5584710442243,40.2618779789855,59.7381220210145,,22877,523310,1356586,699435,1222745,1.68636562665397,38.5755123523315,90.1339833965558,51.5584710442243,,3876,9954,19001,28955,22877,-6078,-20.9911932308755,2.13440209467,1.68636562665397,-0.44803646801603,,,,,,,,,,,,,,,1356510.26300049,4670.54978889966
1158,I-20,1158,1158,,2178132,1070690,439535,28107,324241,190038,69542,55979,1862573,315559,49.156341305302,20.1794473429526,1.29041766063765,14.8861960615794,8.72481557591551,3.19273579379028,2.57004625982264,85.5124023704716,14.4875976295284,,1070690,439535,1853891,84086,523621,57.7536651291797,23.7087833103456,28.2444329251288,4.53564961478318,,67203,97426,1003487,1100913,1070690,-30223,-2.74526688303254,59.3839119991413,57.7536651291797,-1.6302468699616,,,,,,,,,,,,,,,2178001.69570923,5493.5668529086
1159,AI-51,1159,1159,,2177219,552394,541000,3366,0,328941,326479,425039,1096760,1080459,25.3715404835251,24.8482123295819,0.154600892239136,0,15.1083101883641,14.9952301536961,19.5221059525937,50.3743537053461,49.6256462946539,,552394,541000,2177219,428405,969405,25.3715404835251,24.8482123295819,44.5249191744147,19.6767068448328,,55431,85942,496963,582905,552394,-30511,-5.23430061502303,26.7729153567004,25.3715404835251,-1.4013748731753,,,,,,,,,,,,,,,2178001.95585632,5493.56718100242
1160,L-51,1160,1160,,2177219,510564,288845,101143,960480,170858,61504,83825,1861032,316187,23.4502822178201,13.2666948065399,4.64551338197949,44.1149925662049,7.84753394123421,2.82488807970167,3.85009500651979,85.4774829725443,14.5225170274557,,510564,288845,1216739,184968,473813,41.9616696760768,23.739273582913,38.941219111083,15.20194552817,,43263,44110,467301,511411,510564,-847,-0.165620215443156,42.0312819758387,41.9616696760768,-0.0696122997619,,,,,,,,,,,,,,,2178001.95585632,5493.56718098918
1161,X-5,1161,1161,,2178132,798788,462888,0,566368,222366,89886,37836,1828044,350088,36.6730758282785,21.251604585948,0,26.0024644971012,10.2090231446028,4.12674713929183,1.73708480477767,83.9271449113277,16.0728550886723,,798788,462888,1611764,37836,500724,49.5598611211071,28.7193410449669,31.0668311241596,2.34749007919274,,60413,69660,738375,808035,798788,-9247,-1.14438112210486,50.1335803504732,49.5598611211071,-0.573719229366105,,,,,,,,,,,,,,,2178002.14630127,5493.5674211948
1162,S-18,1162,1162,,2178133,614216,552135,21830,0,494476,294183,201293,1188181,989952,28.1991962841571,25.3490030223131,1.00223448246732,0,22.701827666171,13.5062000346168,9.24153851027462,54.5504337889376,45.4495662110624,,614216,552135,2178133,223123,775258,28.1991962841571,25.3490030223131,35.5927760150551,10.2437729927419,,83023,93810,531193,625003,614216,-10787,-1.72591171562376,28.6944369329146,28.1991962841571,-0.495240648757498,,,,,,,,,,,,,,,2178001.8861084,5493.56709308017
1163,AF-11,1163,1163,,2178135,739530,723691,0,0,424724,230259,59931,1463221,714914,33.952440964403,33.2252592240609,0,0,19.4994341489393,10.5713833164611,2.75148234613557,67.177700188464,32.822299811536,,739530,723691,2178135,59931,783622,33.952440964403,33.2252592240609,35.9767415701965,2.75148234613557,,80633,79612,658897,738509,739530,1021,0.138251531125552,33.9055660002709,33.952440964403,0.0468749641321011,,,,,,,,,,,,,,,2178001.88607788,5493.56709304932
1164,V-21,1164,1164,,2178132,364286,179257,0,68707,721034,428381,416467,612250,1565882,16.724698044012,8.22985016518742,0,3.15440019245849,33.1033197253426,19.6673571665996,19.1203747063998,28.1089484016579,71.8910515983421,,364286,179257,2109425,416467,595724,17.2694454649964,8.49790819773161,28.2410609526293,19.7431527548977,,44171,44552,320115,364667,364286,-381,-0.104478880732285,17.2875072590872,17.2694454649964,-0.0180617940907979,,,,,,,,,,,,,,,2178001.69570923,5493.56685290304
1167,V-3,1167,1167,,2178135,334684,450953,0,0,515323,233599,643576,785637,1392498,15.365622424689,20.7036294811846,0,0,23.6589100308291,10.7247255105859,29.5471125527114,36.0692519058736,63.9307480941264,,334684,450953,2178135,643576,1094529,15.365622424689,20.7036294811846,50.250742033896,29.5471125527114,,33495,33867,301189,335056,334684,-372,-0.111026216513061,15.3827012558909,15.365622424689,-0.0170788312018999,,,,,,,,,,,,,,,2178002.14627075,5493.56742113902
1168,AE-4,1168,1168,,2178133,441229,698450,0,0,528196,235241,275017,1139679,1038454,20.2572111069434,32.0664532422951,0,0,24.2499424966244,10.8001210210763,12.6262721330607,52.3236643492385,47.6763356507615,,441229,698450,2178133,275017,973467,20.2572111069434,32.0664532422951,44.6927253753559,12.6262721330607,,54671,67028,386558,453586,441229,-12357,-2.72429043224438,20.824531835292,20.2572111069434,-0.567320728348598,,,,,,,,,,,,,,,2178002.40646362,5493.56774923978
1169,AG-49,1169,1169,,2178134,329340,922568,0,0,354107,278802,293317,1251908,926226,15.1202818559372,42.3558881134035,0,0,16.2573560671657,12.8000389324073,13.4664350310862,57.4761699693407,42.5238300306593,,329340,922568,2178134,293317,1215885,15.1202818559372,42.3558881134035,55.8223231444897,13.4664350310862,,54379,68826,274961,343787,329340,-14447,-4.20231131485484,15.7835560162965,15.1202818559372,-0.663274160359299,,,,,,,,,,,,,,,2178001.95584106,5493.5671809754
1171,V-23,1171,1171,,2177217,569942,245754,0,283174,406140,319600,352607,1098870,1078347,26.1775468407605,11.2875289876939,0,13.0062368610938,18.6540891422398,14.6792901212879,16.1953080469241,50.4713126895482,49.5286873104518,,569942,245754,1894043,352607,598361,30.0912914859906,12.9751014100525,31.5917326058595,18.6166311958071,,58328,83926,511614,595540,569942,-25598,-4.29828391040065,31.442791953509,30.0912914859906,-1.3515004675184,,,,,,,,,,,,,,,2178001.69564819,5493.56685290258
1173,AH-41,1173,1173,,2178132,664251,897316,0,0,239483,201915,175167,1561567,616565,30.496361102082,41.1965849636294,0,0,10.9948800164545,9.2700993328228,8.04207458501138,71.6929460657114,28.3070539342886,,664251,897316,2178132,175167,1072483,30.496361102082,41.1965849636294,49.2386595486408,8.04207458501138,,69138,73674,595113,668787,664251,-4536,-0.678242848619964,30.7046129435682,30.496361102082,-0.208251841486202,,,,,,,,,,,,,,,2178001.8861084,5493.56709305193
1174,V-31,1174,1174,,2178136,25589,46522,0,1318359,230953,204276,352437,1390470,787666,1.17481185747814,2.13586295805221,0,60.5269367936621,10.6032405690003,9.37847774427309,16.1806700775342,63.8376116091924,36.1623883908076,,25589,46522,859777,352437,398959,2.97623686141872,5.41093795251559,46.4026137009946,40.991675748479,,2670,10022,22919,32941,25589,-7352,-22.3186909929875,3.83134231318121,2.97623686141872,-0.85510545176249,,,,,,,,,,,,,,,2178002.14627075,5493.56742114425
1176,AI-14,1176,1176,,2178135,562504,753591,1984,0,447296,304342,108418,1318079,860056,25.8250292107698,34.5979932373338,0.091087099743588,0,20.5357335518689,13.9725958216548,4.97756107862919,60.5141095478471,39.4858904521529,,562504,753591,2178135,110402,863993,25.8250292107698,34.5979932373338,39.6666414157066,5.06864817837278,,85427,70232,477077,547309,562504,15195,2.77631100530048,25.1274140491751,25.8250292107698,0.697615161594697,,,,,,,,,,,,,,,2178002.40643311,5493.56774927102
1177,AJ-43,1177,1177,,2178134,547943,748695,2079,116507,377663,213343,171904,1415224,762910,25.1565330691317,34.3732295625522,0.0954486730384816,5.34893629133928,17.3388322297894,9.79476010199556,7.8922600721535,64.9741475960616,35.0258524039384,,547943,748695,2061627,173983,922678,26.5781831534026,36.3157350966009,44.7548465362551,8.43911143965422,,74910,69761,473033,542794,547943,5149,0.948610338360409,26.3284289544132,26.5781831534026,0.249754198989397,,,,,,,,,,,,,,,2178002.14630127,5493.56742115908
1179,Q-14,1179,1179,,2178134,493716,637089,0,0,536567,247333,263429,1130805,1047329,22.666924991759,29.2493023845181,0,0,24.6342511525921,11.3552701532596,12.0942513178712,51.9162273762771,48.0837726237229,,493716,637089,2178134,263429,900518,22.666924991759,29.2493023845181,41.3435537023893,12.0942513178712,,68565,59946,425151,485097,493716,8619,1.77675805045177,22.2712193097394,22.666924991759,0.395705682019599,,,,,,,,,,,,,,,2178001.88616943,5493.56709308874
1180,M-49,1180,1180,,2178133,744084,633405,27867,3758,397832,218453,152734,1409114,769019,34.1615502818239,29.0801801359238,1.27939845730265,0.172533082231434,18.2648167031123,10.0293691891175,7.01215215048852,64.6936619572818,35.3063380427182,,744084,633405,2174375,180601,814006,34.2205921241736,29.1304397815464,37.4363207818339,8.30588100028744,,81877,75631,662207,737838,744084,6246,0.84652728647752,33.9333371658523,34.2205921241736,0.287254958321299,,,,,,,,,,,,,,,2178001.43551636,5493.56652480695
1182,Y-31,1182,1182,,2178134,327626,187168,0,0,652091,693990,317259,514794,1663340,15.0415906459382,8.5930434032066,0,0,29.9380570708689,31.8616760952265,14.5656327847598,23.6346340491448,76.3653659508552,,327626,187168,2178134,317259,504427,15.0415906459382,8.5930434032066,23.1586761879664,14.5656327847598,,33217,45074,294409,339483,327626,-11857,-3.4926638447286,15.5859556850038,15.0415906459382,-0.5443650390656,,,,,,,,,,,,,,,2178002.40643311,5493.56774920912
1183,AL-43,1183,1183,,2178133,1653099,149177,0,349203,7,25354,1293,2151479,26654,75.8952277018896,6.84884715487989,0,16.0322165818157,0.000321376151043118,1.16402441907817,0.059362766185536,98.7762914385852,1.22370856141475,,1653099,149177,1828930,1293,150470,90.3861274078286,8.15651774534837,8.22721481959397,0.0706970742455972,,17209,109563,1635890,1745453,1653099,-92354,-5.29111926817852,95.4357465840683,90.3861274078286,-5.0496191762397,,,,,,,,,,,,,,,2178002.14631653,5493.56742116961
1184,S-41,1184,1184,,2178134,1264202,610149,1812,0,137061,66397,98513,1876163,301971,58.040598053196,28.0124638796327,0.0831904740479695,0,6.2925880593205,3.04834321488026,4.52281631892253,86.1362524068767,13.8637475931233,,1264202,610149,2178134,100325,710474,58.040598053196,28.0124638796327,32.6184706726032,4.6060067929705,,79547,203895,1184655,1388550,1264202,-124348,-8.95524107882323,63.7495213793091,58.040598053196,-5.7089233261131,,,,,,,,,,,,,,,2178001.43559265,5493.56652483386
1185,T-5,1185,1185,,2178135,505172,694830,14334,0,439877,291854,232068,1214336,963799,23.1928691288648,31.9002265699784,0.658085931312797,0,20.1951210553983,13.3992612946397,10.6544360198059,55.7511816301561,44.2488183698439,,505172,694830,2178135,246402,941232,23.1928691288648,31.9002265699784,43.2127485210972,11.3125219511187,,72068,62473,433104,495577,505172,9595,1.93612697925852,22.7523546520303,23.1928691288648,0.440514476834501,,,,,,,,,,,,,,,2178002.40643311,5493.56774923628
1186,T-4,1186,1186,,2178135,605492,596611,0,0,493421,202136,280475,1202103,976032,27.7986442529963,27.3909101134686,0,0,22.6533708883976,9.28023285976306,12.8768418853744,55.1895543664649,44.8104456335351,,605492,596611,2178135,280475,877086,27.7986442529963,27.3909101134686,40.267751998843,12.8768418853744,,68145,65620,537347,602967,605492,2525,0.418762552511166,27.6827193906714,27.7986442529963,0.115924862324899,,,,,,,,,,,,,,,2178001.95587158,5493.56718096157
1187,L-52,1187,1187,,2178134,494875,330109,127672,958215,175749,58079,33435,1910871,267263,22.7201356757665,15.1555873054642,5.86153101691631,43.992472455781,8.06878731978841,2.66645670101105,1.53502952527255,87.729726453928,12.270273546072,,494875,330109,1219919,161107,491216,40.5662179210259,27.0599113547703,40.2662799743262,13.2063686195559,,46391,59324,448484,507808,494875,-12933,-2.54682872266683,41.6263702754035,40.5662179210259,-1.0601523543776,,,,,,,,,,,,,,,2178002.40643311,5493.56774922839
1188,Z-21,1188,1188,,2178132,374105,169032,0,532594,392600,426376,283425,1075731,1102401,17.1754971691339,7.76041121474732,0,24.4518697673052,18.024619260908,19.5753058125036,13.012296775402,49.3877781511864,50.6122218488136,,374105,169032,1645538,283425,452457,22.7345099292754,10.2721419985439,27.4959921922192,17.2238501936753,,42235,49096,331870,380966,374105,-6861,-1.80094811610485,23.1514556333552,22.7345099292754,-0.416945704079801,,,,,,,,,,,,,,,2178001.43554688,5493.56652483026
1189,R-38,1189,1189,,2178135,111,37918,0,19911,113439,0,2006756,57940,2120195,0.00509610285863824,1.74084710084545,0,0.914130666831946,5.20807938901859,0,92.1318467404454,2.66007387053603,97.339926129464,,111,37918,2158224,2006756,2044674,0.00514311767453239,1.75690753137765,94.7387296221338,92.9818220907561,,38,48,73,121,111,-10,-8.26446280991736,0.00560646160917495,0.00514311767453239,-0.00046334393464256,,,,,,,,,,,,,,,2178001.95582581,5493.56718098111
1190,T-22,1190,1190,,2178132,694003,432180,0,0,485697,275922,290330,1126183,1051949,31.8623021928882,19.8417726749343,0,0,22.2987862994529,12.6678272942136,13.329311538511,51.7040748678225,48.2959251321775,,694003,432180,2178132,290330,722510,31.8623021928882,19.8417726749343,33.1710842134453,13.329311538511,,92216,63008,601787,664795,694003,29208,4.39353484908882,30.5213366315724,31.8623021928882,1.3409655613158,,,,,,,,,,,,,,,2178002.40643311,5493.5677492179
1192,Z-18,1192,1192,,2178133,477300,591909,4555,0,374396,633908,96065,1073764,1104369,21.9132624132686,27.1750623125401,0.209124052571629,0,17.1888493494199,29.1032733079201,4.41042856427959,49.2974487783804,50.7025512216196,,477300,591909,2178133,100620,692529,21.9132624132686,27.1750623125401,31.7946149293914,4.61955261685122,,60889,69344,416411,485755,477300,-8455,-1.74058939177157,22.30143889285,21.9132624132686,-0.3881764795814,,,,,,,,,,,,,,,2178001.88613892,5493.56709308886
1193,P-41,1193,1193,,2178134,377534,596006,26240,0,409866,337641,430847,999780,1178354,17.3329097291535,27.3631466199967,1.20470090453572,0,18.8172995784465,15.5013878852265,19.780555282641,45.900757253686,54.099242746314,,377534,596006,2178134,457087,1053093,17.3329097291535,27.3631466199967,48.3484028071735,20.9852561871767,,47732,36814,329802,366616,377534,10918,2.97804787570646,16.8316549854141,17.3329097291535,0.501254743739398,,,,,,,,,,,,,,,2178002.40646362,5493.56774923394
1194,AL-42,1194,1194,,2178134,1697732,185181,433,237621,57,40920,16190,2120967,57167,77.9443321668915,8.50181852907122,0.019879401359145,10.909383903837,0.00261691888561493,1.87867229472567,0.743296785229926,97.3754140011588,2.62458599884121,,1697732,185181,1940513,16623,201804,87.4888238316363,9.54288891648755,10.3995180655837,0.856629149096141,,25906,84178,1671826,1756004,1697732,-58272,-3.31844346596021,90.491741101451,87.4888238316363,-3.0029172698147,,,,,,,,,,,,,,,2178001.69567871,5493.56685289454
1195,X-18,1195,1195,,2178134,642664,634891,8192,0,506670,288826,96891,1285747,892387,29.5052554158743,29.1483903194202,0.376101745806273,0,23.2616542416582,13.2602493694144,4.44834890782661,59.0297474811008,40.9702525188992,,642664,634891,2178134,105083,739974,29.5052554158743,29.1483903194202,33.9728409730531,4.82445065363288,,56807,81362,585857,667219,642664,-24555,-3.68020095351002,30.6325965252827,29.5052554158743,-1.1273411094084,,,,,,,,,,,,,,,2178002.14630127,5493.56742116984
1196,J-37,1196,1196,,2177218,163564,297158,133175,912390,259097,179365,232469,1506287,670931,7.51252286174375,13.6485184304006,6.11675082605417,41.9062307954463,11.9003701053363,8.23826552968054,10.6773414513384,69.1840229136449,30.8159770863552,,163564,297158,1264828,365644,662802,12.9317187791542,23.4939454218281,52.4025401082203,28.9085946863921,,19734,20949,143830,164779,163564,-1215,-0.737351240145892,13.0277792711736,12.9317187791542,-0.096060492019399,,,,,,,,,,,,,,,2178002.14625549,5493.56742114733
1201,AH-52,1201,1201,,2178133,503796,1071187,3056,0,265127,124358,210609,1578039,600094,23.1297170558455,49.1791364439178,0.140303645369681,0,12.1722135425155,5.70938505591715,9.6692442564343,72.449157145133,27.550842854867,,503796,1071187,2178133,213665,1284852,23.1297170558455,49.1791364439178,58.9886843457218,9.80954790180398,,53293,80599,450503,531102,503796,-27306,-5.14138527062598,24.383359510186,23.1297170558455,-1.2536424543405,,,,,,,,,,,,,,,2178001.88612366,5493.56709305574
1202,AF-39,1202,1202,,2178133,705570,637212,0,0,461066,273513,100772,1342782,835351,32.3933386987847,29.2549628512125,0,0,21.1679452081209,12.5572221714652,4.62653107041673,61.6483015499972,38.3516984500028,,705570,637212,2178133,100772,737984,32.3933386987847,29.2549628512125,33.8814939216292,4.62653107041673,,84615,80021,620955,700976,705570,4594,0.655371938554244,32.182424121943,32.3933386987847,0.210914576841702,,,,,,,,,,,,,,,2178001.8861084,5493.56709308064
1203,AE-40,1203,1203,,2178132,593800,742444,0,0,399994,202068,239826,1336244,841888,27.2618923003748,34.0862720900294,0,0,18.3640844540184,9.27712370049198,11.0106274550854,61.3481643904043,38.6518356095958,,593800,742444,2178132,239826,982270,27.2618923003748,34.0862720900294,45.0968995451148,11.0106274550854,,79765,86783,514035,600818,593800,-7018,-1.16807419218465,27.584094995161,27.2618923003748,-0.322202694786199,,,,,,,,,,,,,,,2178002.40643311,5493.56774924485
1204,AH-3,1204,1204,,2178133,231836,151999,0,1685880,83911,16506,8001,2069715,108418,10.6437944790332,6.97840765462899,0,77.4002322172246,3.8524277443113,0.757804964159673,0.367332940642284,95.0224343508867,4.97756564911325,,231836,151999,492253,8001,160000,47.09691967342,30.8782272530589,32.5036109480288,1.62538369496986,,17210,24137,214626,238763,231836,-6927,-2.90120328526614,48.5041228799012,47.09691967342,-1.40720320648121,,,,,,,,,,,,,,,2178001.88607788,5493.56709306703
1205,AG-51,1205,1205,,2177219,1050324,470013,0,0,116875,100527,439480,1520337,656882,48.2415411586983,21.5877686167538,0,0,5.36808653608112,4.61722040823638,20.1853832802304,69.8293097754521,30.1706902245479,,1050324,470013,2177219,439480,909493,48.2415411586983,21.5877686167538,41.7731518969842,20.1853832802304,,44261,133294,1006063,1139357,1050324,-89033,-7.81431983127325,52.3308403977735,48.2415411586983,-4.0892992390752,,,,,,,,,,,,,,,2178001.95585632,5493.56718099168
1206,AN-54,1206,1206,,225662,55615,115409,0,0,41779,6925,5934,171024,54638,24.6452659286898,51.142416534463,0,0,18.5139722239455,3.06874883675586,2.62959647614574,75.7876824631529,24.2123175368471,,55615,115409,225662,5934,121343,24.6452659286898,51.142416534463,53.7720130106088,2.62959647614574,,7150,6907,48465,55372,55615,243,0.438849960268728,24.537582756512,24.6452659286898,0.107683172177801,,,,,,,,,,,,,,,225523.978149414,2584.21217055463
1207,AF-20,1207,1207,,2178132,371335,737449,0,993978,24831,0,50539,2102762,75370,17.048323976692,33.8569471455357,0,45.6344243599561,1.14001355289762,0,2.32029096491856,96.5396954821838,3.46030451781618,,371335,737449,1184154,50539,787988,31.3586746318469,62.2764437733606,66.5443852742126,4.26794150085208,,32514,106334,338821,445155,371335,-73820,-16.5829879480181,37.5926610896894,31.3586746318469,-6.2339864578425,,,,,,,,,,,,,,,2178001.88613892,5493.56709307189
1208,S-43,1208,1208,,2178133,908735,690849,0,0,299346,122854,156349,1599584,578549,41.720822374024,31.717484653141,0,0,13.7432379014505,5.6403350943216,7.17811997706292,73.438307027165,26.561692972835,,908735,690849,2178133,156349,847198,41.720822374024,31.717484653141,38.8956046302039,7.17811997706292,,79653,180781,829082,1009863,908735,-101128,-10.0140316062674,46.3636977172652,41.720822374024,-4.64287534324119,,,,,,,,,,,,,,,2178001.43559265,5493.5665248598
1209,X-12,1209,1209,,2178131,575746,765273,0,0,442568,247869,146675,1341019,837112,26.4330290510534,35.1343881520441,0,0,20.3187044305416,11.3798940467768,6.73398431958408,61.5674172030975,38.4325827969025,,575746,765273,2178131,146675,911948,26.4330290510534,35.1343881520441,41.8683724716282,6.73398431958408,,75989,60569,499757,560326,575746,15420,2.7519693892484,25.7250826511353,26.4330290510534,0.7079463999181,,,,,,,,,,,,,,,2178001.69564819,5493.5668529048
1210,U-19,1210,1210,,2178132,650374,507409,16990,0,507947,294399,201013,1174773,1003359,29.8592555455776,23.2956037558789,0.780026187577245,0,23.3203038199705,13.5161229897913,9.22868770120452,53.9348854890337,46.0651145109663,,650374,507409,2178132,218003,725412,29.8592555455776,23.2956037558789,33.3043176446606,10.0087138887818,,71643,73924,578731,652655,650374,-2281,-0.349495522136504,29.9639783080181,29.8592555455776,-0.104722762440499,,,,,,,,,,,,,,,2178001.69567871,5493.56685293216
1212,Z-43,1212,1212,,2178134,352666,478321,0,0,212016,522526,612605,830987,1347147,16.1911985213031,21.9601273383548,0,0,9.73383639390414,23.9896168004356,28.1252209460024,38.1513258596579,61.8486741403421,,352666,478321,2178134,612605,1090926,16.1911985213031,21.9601273383548,50.0853482843572,28.1252209460024,,32111,36574,320555,357129,352666,-4463,-1.24968848791333,16.396098678961,16.1911985213031,-0.204900157657899,,,,,,,,,,,,,,,2178001.88618469,5493.56709312275
1213,N-15,1213,1213,,2178134,472561,577655,2441,0,584103,350672,190702,1052657,1125477,21.6956807983347,26.5206364714017,0.112068403505019,0,26.8166696814797,16.0996522711642,8.75529237411472,48.3283856732414,51.6716143267586,,472561,577655,2178134,193143,770798,21.6956807983347,26.5206364714017,35.3879972490214,8.86736077761974,,71961,69261,400600,469861,472561,2700,0.574638031247539,21.5717214827003,21.6956807983347,0.123959315634398,,,,,,,,,,,,,,,2178001.95584106,5493.56718099157
1216,M-36,1216,1216,,2178134,649984,720398,0,0,441461,281708,84583,1370382,807752,29.8413228938165,33.0740900238461,0,0,20.2678531256571,12.933455884716,3.88327807196435,62.9154129176626,37.0845870823374,,649984,720398,2178134,84583,804981,29.8413228938165,33.0740900238461,36.9573680958105,3.88327807196435,,72230,81432,577754,659186,649984,-9202,-1.39596411331551,30.2637946058415,29.8413228938165,-0.422471712025001,,,,,,,,,,,,,,,2178001.43554688,5493.56652480846
1217,Z-7,1217,1217,,2178133,509086,620062,0,0,498575,168513,381897,1129148,1048985,23.3725856042767,28.4675912811568,0,0,22.8900163580461,7.73657990581842,17.533226850702,51.8401768854335,48.1598231145665,,509086,620062,2178133,381897,1001959,23.3725856042767,28.4675912811568,46.0008181318588,17.533226850702,,57432,59206,451654,510860,509086,-1774,-0.34725756567357,23.4540315031268,23.3725856042767,-0.0814458988500988,,,,,,,,,,,,,,,2178001.88613892,5493.56709308055
1218,AD-5,1218,1218,,2178134,765431,780074,0,0,414024,182434,36171,1545505,632629,35.1415936760548,35.813866364512,0,0,19.0081969245235,8.37570140312763,1.66064163178207,70.9554600405668,29.0445399594332,,765431,780074,2178134,36171,816245,35.1415936760548,35.813866364512,37.4745079962941,1.66064163178207,,71167,86638,694264,780902,765431,-15471,-1.98117049258422,35.8518805546399,35.1415936760548,-0.710286878585094,,,,,,,,,,,,,,,2178001.88613892,5493.56709307732
1222,P-20,1222,1222,,2178133,170600,221806,0,99749,362422,336612,986944,492155,1685978,7.83239590970799,10.1833083654671,0,4.57956424148571,16.6391124876213,15.4541527078466,45.3114662878713,22.5952685166608,77.4047314833392,,170600,221806,2078384,986944,1208750,8.20830029484446,10.6720413552067,58.1581651898783,47.4861238346716,,19164,10896,151436,162332,170600,8268,5.09326565310598,7.81049122780006,8.20830029484446,0.397809067044399,,,,,,,,,,,,,,,2178002.40643311,5493.56774926576
1223,L-37,1223,1223,,2177219,868766,577334,0,0,372670,205880,152569,1446100,731119,39.9025545891341,26.5170384789036,0,0,17.1167898130597,9.45609973089524,7.00751738800736,66.4195930680377,33.5804069319623,,868766,577334,2177219,152569,729903,39.9025545891341,26.5170384789036,33.524555866911,7.00751738800736,,84860,83513,783906,867419,868766,1347,0.155288274755337,39.8406866741472,39.9025545891341,0.0618679149868981,,,,,,,,,,,,,,,2178002.40641785,5493.56774923979
1224,S-10,1224,1224,,2178133,568709,773884,97,0,432621,282415,120407,1342690,835443,26.1099299262258,35.5296944676932,0.00445335523588321,0,19.8620102629178,12.9659208138346,5.52799117409267,61.6440777491549,38.3559222508451,,568709,773884,2178133,120504,894388,26.1099299262258,35.5296944676932,41.0621389970218,5.53244452932856,,72736,95857,495973,591830,568709,-23121,-3.90669617964618,27.1714353531212,26.1099299262258,-1.0615054268954,,,,,,,,,,,,,,,2178001.88613892,5493.56709309186
1227,Z-45,1227,1227,,2178135,294827,516335,10902,0,515194,402851,438026,822064,1356071,13.5357542117454,23.7053717974322,0.500519940224091,0,23.6529875329123,18.4952264207682,20.1101400969178,37.7416459494017,62.2583540505983,,294827,516335,2178135,448928,965263,13.5357542117454,23.7053717974322,44.3160318345741,20.6106600371419,,44444,54756,250383,305139,294827,-10312,-3.37944346674794,14.0091867583965,13.5357542117454,-0.4734325466511,,,,,,,,,,,,,,,2178001.43556213,5493.56652482668
1229,Z-24,1229,1229,,2178134,582635,174007,0,0,446026,604431,371035,756642,1421492,26.7492725424607,7.9888106057754,0,0,20.4774361907945,27.7499455956337,17.0345350653357,34.7380831482361,65.2619168517639,,582635,174007,2178134,371035,545042,26.7492725424607,7.9888106057754,25.0233456711111,17.0345350653357,,68708,56182,513927,570109,582635,12526,2.19712370792252,26.1741931396324,26.7492725424607,0.575079402828301,,,,,,,,,,,,,,,2178001.88613892,5493.56709310597
