OBJECTID,GB_KEY,GSI_KEY,PROJECT NAME,DEPARTMENT,PURPOSE,FUNDER,INSTALL YEAR,SEWER CLASSIFICATION CODE,CSO BASIN KEY,CSO BASIN NAME,CREEK WATERSHED KEY,CREEK WATERSHED NAME,SOURCE TYPE,SOURCE ID,BEST MANAGED PRACTICE,NUMBER OF BMPS,INFILTRATION SQ FT,IMPERVIOUS MANAGED SQ FT,AVG ANNUAL RUNOFF VOL MANAGED CB FT,AVG ANNUAL RUNOFF VOL MANAGED GLN,GlobalID,x,y
394810,4563,2356,KING COUNTY,SPU,RW,KC,2016,C,,Green Lake,,,PIN,1257202285,CST,,,435,228,1706,441e4722-e3b4-47ab-8aa3-5e9e1b8de268,1271369.82789066,249669.853171706
394811,4564,2357,KING COUNTY,SPU,RW,KC,2016,C,,Barton,,,PIN,8122100520,CST,,,633,332,2484,8c031537-2fe5-4654-a072-0779907dd55e,1260160.74992719,199782.619904622
394812,4565,2358,KING COUNTY,SPU,RW,KC,2016,C,,Barton,,,PIN,4364200231,CST,,,1958,1028,7689,e6365d90-9018-4a9f-9fc2-0d84daef331c,1259606.98007062,197121.76006189
394813,4566,2359,KING COUNTY,SPU,RW,KC,2016,S,,Barton,,,PIN,3123800035,CRG,,,852,1753,13116,c618771c-2ddc-4cea-8e78-058875f3d617,1256502.57616344,191593.360376239
394814,4567,2360,KING COUNTY,SPU,RW,KC,2016,P,,Highland Park,,,PIN,7972600930,RGN,,,716,1474,11022,ecad05c6-d0b4-469b-be43-f37b56dd7dc6,1265979.58999714,196648.889981419
394815,4568,2361,KING COUNTY,SPU,RW,KC,2016,P,,Barton,,,PIN,7452500770,RGN,,,1098,2260,16902,49b559a1-9e91-4d20-b265-ecdb082a23a6,1260215.92995924,193530.970042214
394816,4569,2362,KING COUNTY,SPU,RW,KC,2016,C,,Barton,,,PIN,3624039074,RGN,,,1343,2764,20674,b50f271f-8956-41c6-9613-6812a606d288,1260104.81994313,197498.510014281
394817,4570,2363,KING COUNTY,SPU,RW,KC,2016,P,,Highland Park,,,PIN,7972600910,CRG,,,2724,5606,41933,43cb7ec1-586c-4964-80ad-4f1bf63b1266,1265987.75006115,196906.620093673
394818,4571,2364,KING COUNTY,SPU,RW,KC,2016,C,,Green Lake,,,PIN,3363400555,CRG,,,1196,1580,11818,42885b19-f8b7-43be-a53b-3c502132f50b,1266419.92900559,252184.038070276
394819,4572,2365,KING COUNTY,SPU,RW,KC,2016,C,,Green Lake,,,PIN,1814801115,CRG,,,1086,2235,16718,835d3949-8ab3-498f-a16c-8c8e08126294,1267296.8370385,250838.117876902
394820,4573,2366,KING COUNTY,SPU,RW,KC,2016,C,,Green Lake,,,PIN,5100401117,CST,,,2602,1366,10218,b204312c-69f2-46ed-9d58-4c2b8b8c28de,1275183.11493456,255879.483130068
394821,4575,2367,KING COUNTY,SPU,RW,KC,2016,C,,Highland Park,,,PIN,4303200219,CST,,,917,481,3601,c34626ef-8104-40f2-9531-7016cc1c2e15,1263775.30013889,197159.789885938
394822,4574,2367,KING COUNTY,SPU,RW,KC,2016,C,,Highland Park,,,PIN,4303200219,CST,,,917,481,3601,f1d8dcb5-cb96-4521-bec5-b6779211fe8a,1263775.30013889,197159.789885938
394823,4576,2368,KING COUNTY,SPU,RW,KC,2016,C,,Green Lake,,,PIN,9523103705,RGN,,,1574,3239,24230,5dc01d71-aec7-49a2-b47b-8a2da18956ea,1265945.47492512,249175.960115194
394824,4577,2369,KING COUNTY,SPU,RW,KC,2016,C,,Green Lake,,,PIN,4083800340,CST,,,840,441,3299,e7c44339-9df0-4da6-800a-420a3358edbd,1269996.10788926,246092.381936044
394825,4578,2370,KING COUNTY,SPU,RW,KC,2016,P,,Central District,,,PIN,9828700960,CST,,,424,223,1665,31188d2e-d16e-41a2-9ab3-2a5d03b0eec4,1280267.54597978,229887.243103445
394826,4579,2371,KING COUNTY,SPU,RW,KC,2016,C,,Green Lake,,,PIN,1814800715,RGN,,,853,1755,13131,2408cc6c-8fbf-4e50-8b1f-40798154011a,1267050.06423824,251007.153973073
394827,4580,2372,KING COUNTY,SPU,RW,KC,2016,C,,South Park,,,PIN,7883607385,RGN,,,595,1225,9159,ed4cf722-e34b-49b3-a75b-735d92210ccc,1273971.88997333,195944.060028687
394828,4581,2373,KING COUNTY,SPU,RW,KC,2016,C,,Green Lake,,,PIN,2218000225,CST,,,1625,853,6381,0a1559ad-6573-4d8c-bb6e-a16332873147,1277544.14789699,248049.820978045
394829,4582,2374,KING COUNTY,SPU,RW,KC,2016,P,,Barton,,,PIN,3013300855,CRG,,,1933,3978,29756,9b26bf93-4ec9-4f7f-8721-c7aca4df5b8b,1257459.52995642,197627.220030412
394830,4583,2375,KING COUNTY,SPU,RW,KC,2016,C,,Green Lake,,,PIN,5100400080,RGN,,,1608,3309,24753,61017079-c0f9-411c-b501-f0f22c2de57d,1274019.30590938,255628.038073808
394831,4584,2376,KING COUNTY,SPU,RW,KC,2016,C,,Central District,,,PIN,9209900310,CST,,,609,320,2392,86d1c27b-3b70-4366-bdbd-c911788d50ef,1280668.04095618,230733.811936319
394832,4585,2377,KING COUNTY,SPU,RW,KC,2016,C,,Central District,,,PIN,9209900315,CST,,,702,369,2757,76cd6c80-bba8-4f12-a93e-8cdc116a2c51,1280660.72498818,230686.771040261
394833,4586,2378,KING COUNTY,SPU,RW,KC,2016,C,,Green Lake,,,PIN,7409700230,CST,,,570,299,2238,bae04180-3fd0-449e-942a-edabc65560ea,1280399.10514791,251189.150005266
394834,4587,2379,KING COUNTY,SPU,RW,KC,2016,C,,Green Lake,,,PIN,3797001380,RGN,,,1148,2363,17672,dcab6235-f05f-4a3b-ac74-8c77f7addf23,1267327.77297452,253649.135863781
394835,4588,2380,KING COUNTY,SPU,RW,KC,2016,C,,Green Lake,,,PIN,3362400559,CRG,,,1510,3108,23245,728672a5-c541-4035-84c7-b85f822b21a1,1266987.34391817,252453.671094552
394836,4589,2381,KING COUNTY,SPU,RW,KC,2016,C,,Green Lake,,,PIN,2979800355,RGN,,,980,2017,15086,4ecd71bf-54b8-4780-9ef4-5dabff1466d4,1275418.82603881,253784.519159913
394837,4590,2382,KING COUNTY,SPU,RW,KC,2016,C,,Green Lake,,,PIN,9523101280,CST,,,630,331,2474,ab97d275-02bb-4469-a599-ed2d05aa4025,1265640.12510081,249457.156403482
394838,4591,2384,KING COUNTY,SPU,RW,KC,2016,C,,Green Lake,,,PIN,7177300725,CST,,,519,272,2038,672f5c71-b55d-4b98-87af-da8991bcb616,1278821.42687429,252405.592118502
394839,4592,2385,KING COUNTY,SPU,RW,KC,2016,C,,Green Lake,,,PIN,2878601050,CST,,,832,437,3267,1ad46c11-8ec0-431d-a80d-60ceadc866a4,1273902.47211726,254393.553016543
394840,4593,2386,KING COUNTY,SPU,RW,KC,2016,C,,Green Lake,,,PIN,3362900741,CRG,,,1764,2459,18395,0ec5fa1a-67a1-412b-98dc-4c6d87b890e4,1266485.98206167,253009.562039122
394841,4594,2387,KING COUNTY,SPU,RW,KC,2016,C,,Central District,,,PIN,7960100455,RGN,,,1157,2381,17811,087d20d6-8130-4b7f-8b28-724b9c46508f,1279523.47500302,225522.639962971
394842,4595,2388,KING COUNTY,SPU,RW,KC,2016,C,,Green Lake,,,PIN,9550201850,CRG,,,1442,2968,22198,f878ad16-5c09-467f-b772-8d0346c52cc2,1271197.6491385,247098.751025066
394843,4596,2389,KING COUNTY,SPU,RW,KC,2016,P,,Barton,,,PIN,7452500560,CST,,,1218,639,4783,161514bc-fe61-47c1-a459-fd0ae0cfa6eb,1259960.81987898,193085.750137761
394844,4597,2390,KING COUNTY,SPU,RW,KC,2016,C,,Barton,,,PIN,6818100155,RGN,,,1256,2585,19335,75ab46fc-775f-4bb0-844d-c6fe6532134e,1260622.87991166,198419.32998322
394845,4598,2391,KING COUNTY,SPU,RW,KC,2016,P,,Barton,,,PIN,1781500145,RGN,,,855,1758,13146,94e92304-2dd1-40a5-bd4b-174bf4be6ba7,1258433.30000542,196231.750076979
394846,4599,2392,KING COUNTY,SPU,RW,KC,2016,P,,Barton,,,PIN,1781500035,RGN,,,797,1640,12269,42668df1-a5d5-441a-a20a-50cb50d95d51,1258294.62013328,196505.170109257
394847,4600,2393,KING COUNTY,SPU,RW,KC,2016,S,,Barton,,,PIN,3123800065,CST,,,1644,863,6456,cee28138-e34f-45e6-a8e8-cefafda8043b,1256664.87997161,191410.929976046
394848,4601,2394,KING COUNTY,SPU,RW,KC,2016,C,,Central District,,,PIN,3204301090,CST,,,1002,526,3935,6699bf33-d8b7-441b-aae3-2ef272415424,1278961.24447444,234003.526883662
394849,4602,2395,KING COUNTY,SPU,RW,KC,2016,C,,Green Lake,,,PIN,1814801105,RGN,,,1420,2922,21859,906a2c91-491b-4b83-bb39-b8668d6299ec,1267332.97905453,250835.9708689
394850,4603,2396,KING COUNTY,SPU,RW,KC,2016,P,,Central District,,,PIN,1556200250,CST,,,1259,661,4942,b12552cd-b875-41ff-b323-1b54ad753d6e,1280137.44588365,224864.96412231
394851,4604,2397,KING COUNTY,SPU,RW,KC,2016,P,,Barton,,,PIN,2695600195,RGN,,,1074,2210,16533,12e5c9de-4f03-4a35-bb28-4b5c3294c21e,1258875.45987788,197676.170046464
394852,4605,2398,KING COUNTY,SPU,RW,KC,2016,C,,Green Lake,,,PIN,9136100881,RGN,,,1406,2894,21644,f831df17-9552-4f3a-929a-0cce42a1cfe3,1269990.33297725,247062.367857039
394853,4606,2399,KING COUNTY,SPU,RW,KC,2016,C,,Green Lake,,,PIN,2878600845,CST,,,743,390,2918,7fdfbd21-cbae-475e-a9ea-e38e2e206ce9,1273957.09605332,254656.076088816
394854,4607,2400,KING COUNTY,SPU,RW,KC,2016,C,,Green Lake,,,PIN,3188100595,RGN,,,540,1111,8313,e391d8ca-8d98-4b9e-a9e3-d7446a842c11,1278152.30911361,254780.923000932
394855,4608,2401,KING COUNTY,SPU,RW,KC,2016,C,,Highland Park,,,PIN,9352900605,CRG,,,4650,0,0,59504cf8-b699-4ae4-b987-62d1be4c3507,1263153.51985025,193735.299962431
394856,4609,2402,KING COUNTY,SPU,RW,KC,2016,C,,Barton,,,PIN,9269200325,CST,,,1204,632,4727,f4ff507a-3150-45a3-a087-97ab19f9b35b,1259785.4399748,198627.449983433
394857,4610,2403,KING COUNTY,SPU,RW,KC,2016,C,,Barton,,,PIN,8122100392,CST,,,1013,532,3978,e5203f38-7cc1-4cd1-a1d7-58f749fc2437,1259821.30999084,199622.809856459
394858,4611,2404,KING COUNTY,SPU,RW,KC,2016,C,,Green Lake,,,PIN,3544400025,CST,,,476,250,1869,ac68b282-fdb2-4a22-b9a8-ab1d01b319e9,1273401.53086875,254672.606904835
394859,4612,2405,KING COUNTY,SPU,RW,KC,2016,C,,Green Lake,,,PIN,5100403642,RGN,,,2337,4810,35975,fd9d10fc-18a0-4c53-b3da-792c006cfff8,1274185.46891755,257428.441979647
394860,4614,2406,KING COUNTY,SPU,RW,KC,2016,C,,Highland Park,,,PIN,3298701032,CST,,,834,438,3275,175f6f91-0cd6-4eaa-8e50-6506854084c1,1264899.55998003,192839.820153505
394861,4613,2406,KING COUNTY,SPU,RW,KC,2016,C,,Highland Park,,,PIN,3298701032,CST,,,834,438,3275,3470f88c-a124-4770-b4ab-7e7d053c2005,1264899.55998003,192839.820153505
394862,4615,2407,KING COUNTY,SPU,RW,KC,2016,S,,Barton,,,PIN,0223039180,CST,,,767,403,3012,3f6b5840-f50c-43aa-8563-17eca504f5c5,1255167.62013008,191138.710007772
394863,4616,2408,KING COUNTY,SPU,RW,KC,2016,C,,Green Lake,,,PIN,6431000850,CRG,,,1086,1186,8875,1751419b-ffe5-4396-a76c-ea63bddbbc7c,1267248.76887845,255368.465081543
394864,4617,2409,KING COUNTY,SPU,RW,KC,2016,C,,Montlake,,,PIN,1912100195,CST,,,529,277,2075,5563e1cf-d7d1-4a73-a488-600e0879a2db,1274258.91595763,237154.959846884
394865,4618,2410,KING COUNTY,SPU,RW,KC,2021,C,,Central District,,,PIN,1189000865,CST,,,464,244,1822,45abc495-1e2f-4bff-8a97-9e882c53a8c2,1279207.39193068,226612.435036093
394866,4619,2411,KING COUNTY,SPU,RW,KC,2016,C,,Green Lake,,,PIN,5100403369,CST,,,536,282,2106,dd921827-52df-4d09-ab27-4885dd546776,1274315.30494969,257077.429883286
394867,4620,2412,KING COUNTY,SPU,RW,KC,2016,C,,Barton,,,PIN,8123100005,CRG,,,4760,2499,18693,0666215d-8080-42a9-8383-184169311905,1259484.81987849,200382.100033239
394868,4621,2413,KING COUNTY,SPU,RW,KC,2016,S,,Barton,,,PIN,0037000150,CST,,,1288,676,5058,21e738f4-49c3-4439-b98e-43527ff7ca4a,1257807.16016477,191723.220024362
394869,4622,2414,KING COUNTY,SPU,RW,KC,2016,C,,Central District,,,PIN,6788200355,CST,,,664,349,2608,d3fe27b7-6044-48b5-8181-ebd2046c9163,1278256.96210572,237348.463079095
394870,4624,2415,KING COUNTY,SPU,RW,KC,2016,P,,Highland Park,,,PIN,2112700345,CST,,,1647,865,6469,15e421a5-bc1a-492d-8f40-365ce3200d51,1265300.46014045,198338.48006314
394871,4623,2415,KING COUNTY,SPU,RW,KC,2016,P,,Highland Park,,,PIN,2112700345,CST,,,1647,865,6469,5909eb8d-b251-4f80-a00a-f8c8691b6ec9,1265300.46014045,198338.48006314
394872,4625,2416,KING COUNTY,SPU,RW,KC,2016,C,,Green Lake,,,PIN,3188100445,CST,,,1024,538,4021,5b9b53a1-ce47-4b40-9037-3f8c4298458e,1278628.2031301,255044.638969213
394873,4626,2417,KING COUNTY,SPU,RW,KC,2016,P,,Barton,,,PIN,0034001304,CST,,,1699,892,6672,44774c65-2d7d-4690-af76-6249aaf72033,1255689.12995461,197400.319870174
394874,4627,2418,KING COUNTY,SPU,RW,KC,,C,,Barton,,,PIN,9269200270,CST,,,1675,879,6578,b3072371-ea8e-43d9-9ffd-0bf0b34e8cab,1259805.35991083,198962.289855778
394875,4628,2419,KING COUNTY,SPU,RW,KC,2016,C,,Green Lake,,,PIN,7411200005,CRG,,,859,1767,13216,4051daf0-0445-41d8-ad69-74d458e99a6c,1276822.43608825,255573.640889749
394876,4629,2420,KING COUNTY,SPU,RW,KC,2016,P,,Highland Park,,,PIN,7972602000,RGN,,,780,1605,12007,d1df618a-5a15-4b00-9fcb-963c2b7b45bb,1266613.4801098,196083.989820838
394877,4630,2421,KING COUNTY,SPU,RW,KC,2016,C,,Green Lake,,,PIN,1868901445,CST,,,1428,750,5608,b43dc400-3379-4353-ad4c-06b647938555,1279263.32588275,248970.323058993
394878,4631,2423,KING COUNTY,SPU,RW,KC,2016,C,,Barton,,,PIN,4364700355,RGN,,,1524,3136,23460,d26e1fe0-2f79-4270-96d7-f008af639c19,1260224.09002325,196197.690108955
394879,4633,2424,KING COUNTY,SPU,RW,KC,2016,P,,Highland Park,,,PIN,7972603100,CST,,,494,259,1940,7aada869-7713-4643-81e1-2e5efac58fb7,1265512.15985267,195620.019964352
394880,4632,2424,KING COUNTY,SPU,RW,KC,2016,P,,Highland Park,,,PIN,7972603100,CRG,,,1478,1999,14951,11b90b2c-40af-41c3-8d90-355263eb98e2,1265512.15985267,195620.019964352
394881,4634,2425,KING COUNTY,SPU,RW,KC,2016,P,,Highland Park,,,PIN,7972603095,RGN,,,2308,4750,35529,e4aa07e0-e169-4837-bd3e-fb132e38fa4c,1265509.50993267,195569.810108304
394882,4635,2426,KING COUNTY,SPU,RW,KC,2016,P,,Barton,,,PIN,8150100170,CRG,,,995,2047,15309,998b4b3f-c0c5-4bf2-8661-0dbdc141b3d8,1259266.90986228,197014.659901783
394883,4636,2427,KING COUNTY,SPU,RW,KC,2016,S,,Barton,,,PIN,3123800020,CST,,,1320,693,5184,5a54d4b9-ed0f-4505-b6d2-e4faf40bafa8,1256480.15984342,191721.039928362
394884,4637,2428,KING COUNTY,SPU,RW,KC,2016,P,,Barton,,,PIN,3013300895,RGN,,,1053,2167,16210,ceddc8fa-9a4a-4704-a537-7cfa16d901e0,1257788.08016476,197565.859902352
394885,4638,2429,KING COUNTY,SPU,RW,KC,2016,P,,Central District,,,PIN,9839301120,CST,,,561,295,2203,ecf567ff-1aef-471b-86d3-9bef2f77d9d5,1280414.79013993,226196.176987663
394886,4639,2430,KING COUNTY,SPU,RW,KC,2017,C,,Green Lake,,,PIN,6430500291,RGN,,,406,213,1593,8bb4ec7c-890d-42f4-88c4-8b184aef5755,1265836.885869,255128.543033302
394887,4640,2431,KING COUNTY,SPU,RW,KC,2017,C,,Green Lake,,,PIN,6431000355,CST,,,1546,811,6069,d3ea9230-6150-41d5-9c0f-023de573b43f,1267283.40401448,255226.719993398
394888,4641,2432,KING COUNTY,SPU,RW,KC,2016,S,,Green Lake,,,PIN,9266700295,CRG,,,1347,2037,15233,dad12154-7e56-460a-9879-9fe0a24caf67,1267456.27505466,256806.159099013
394889,4642,2433,KING COUNTY,SPU,RW,KC,2016,S,,Green Lake,,,PIN,5100403489,CRG,,,1273,2628,19658,2cfea3c2-5dae-4ea0-a56d-42945f4cb073,1266462.70583764,257575.751675799
394890,4643,2434,KING COUNTY,SPU,RW,KC,2016,C,,Green Lake,,,PIN,4370700025,CST,,,528,277,2073,94d53b08-a8ce-4bda-879a-c77185247bcf,1272655.45195599,255479.544953659
394891,4644,2435,KING COUNTY,SPU,RW,KC,2016,C,,Barton,,,PIN,4365200935,RGN,,,1233,2538,18981,33149671-ddfa-46e1-8f56-39e9ab2cd1f6,1259304.25987831,194440.359931156
394892,4645,2436,KING COUNTY,SPU,RW,KC,2017,P,,Barton,,,PIN,9842300380,CRG,,,6505,10459,78235,98279c32-70e4-4e3b-b32f-579640351390,1257933.25994091,196679.480125442
394893,4646,2437,KING COUNTY,SPU,RW,KC,2016,P,,Highland Park,,,PIN,2114700940,CST,,,430,226,1689,eabb5800-cdd8-464e-a8f5-36bd25841f6c,1265913.43006107,198966.639935791
394894,4647,2438,KING COUNTY,SPU,RW,KC,2017,C,,Green Lake,,,PIN,7920100125,RGN,,,1284,2642,19766,a36842d9-bbbd-40fa-bb9f-054f7f68ab2a,1279316.28082681,250958.345013022
394895,4648,2439,KING COUNTY,SPU,RW,KC,2016,C,,Barton,,,PIN,4365200700,CST,,,2175,1142,8539,bb7b676c-9b05-47e2-aca1-33601f0b45ad,1260167.93987919,194035.429946736
394896,4649,2440,KING COUNTY,SPU,RW,KC,2017,C,,Green Lake,,,PIN,5101400838,RGN,,,1288,2651,19827,5b422cdb-886f-4572-97b6-591cb4b7e118,1276952.68716039,255673.129849851
394897,4650,2441,KING COUNTY,SPU,RW,KC,2017,C,,Green Lake,,,PIN,9523104355,CST,,,1678,881,6589,d80999a4-cfa4-45bf-bc62-df5cc6b6480b,1266910.7131341,248881.4380669
394898,4651,2442,KING COUNTY,SPU,RW,KC,2016,S,,Barton,,,PIN,2595300305,CRG,,,1621,3336,24953,1132159b-b977-40fb-803a-b3850bc19126,1257177.93008414,192156.479992807
394899,4652,2443,KING COUNTY,SPU,RW,KC,2017,C,,Green Lake,,,PIN,3392900065,CST,,,1248,655,4901,52c58182-8658-4a65-993e-1a69ce281c91,1268742.29412797,254936.047033101
394900,4653,2444,KING COUNTY,SPU,RW,KC,2017,C,,Barton,,,PIN,4365200180,CST,,,1275,669,5005,9def49d7-bd06-418b-b46d-32f885fe40e4,1259504.37987852,194720.469947442
394901,4654,2445,KING COUNTY,SPU,RW,KC,2017,C,,Central District,,,PIN,7217400450,RGN,,,690,0,0,691ab1b4-ff69-4bb0-8094-7d2836ba4283,1278829.0600263,226578.217884064
394902,4655,2446,KING COUNTY,SPU,RW,KC,2017,P,,Central District,,,PIN,7960100096,RGN,,,1211,2492,18642,9be60c8d-54dd-4e07-8c66-54a2bf30e2da,1279680.59410718,225881.34793134
394903,4656,2447,KING COUNTY,SPU,RW,KC,2017,C,,Green Lake,,,PIN,3797000295,CST,,,636,334,2498,49398564-cda8-4a33-837e-a884002ed4aa,1267247.32011044,254173.26604031
394904,4657,2448,KING COUNTY,SPU,RW,KC,2017,C,,Montlake,,,PIN,2207500255,CST,,,3268,1716,12833,88a91422-cf10-4d0e-a6ec-214dc60ab347,1273971.68094933,236469.961894184
394905,4658,2449,KING COUNTY,SPU,RW,KC,,C,,Central District,,,PIN,5015001415,RGN,,,1056,0,0,176698da-1631-40b5-ae37-585fa5369fa1,1279352.51276284,231544.373665139
394906,4659,2450,KING COUNTY,SPU,RW,KC,2017,C,,Green Lake,,,PIN,3856902970,CST,,,1065,559,4182,fe90c759-b920-491d-abc2-04a681608157,1272365.39710769,248090.075122088
394907,4660,2451,KING COUNTY,SPU,RW,KC,2016,C,,Green Lake,,,PIN,9523102750,CST,,,401,211,1575,89f63b85-6efa-464a-b552-bebf205a03c5,1266142.36791731,249690.981043726
394908,4661,2452,KING COUNTY,SPU,RW,KC,2017,P,,Highland Park,,,PIN,7972604295,CST,,,2534,1330,9949,bdd76114-c22a-4628-948c-74fb187dcc1f,1266417.8001096,192878.260025546
394909,4662,2453,KING COUNTY,SPU,RW,KC,2017,S,,Green Lake,,,PIN,6046400755,CST,,,647,339,2539,46c59eac-b9c1-4123-a096-1462eb2120d8,1268096.89188732,255887.965050071
394910,4663,2454,KING COUNTY,SPU,RW,KC,2017,C,,Green Lake,,,PIN,3856902580,CST,,,484,254,1899,41a20f42-ee70-4122-aaa2-d09e30d6e6f4,1273085.23198843,248055.422002047
394911,4664,2455,KING COUNTY,SPU,RW,KC,2017,C,,Green Lake,,,PIN,3362400280,CST,,,406,213,1593,c6b59805-72f8-424d-a074-8b0996869aa2,1266933.63204612,252729.127862841
394912,4665,2456,KING COUNTY,SPU,RW,KC,2017,C,,Green Lake,,,PIN,6130600010,CST,,,1273,668,4998,9937c4bc-3dc0-4c57-b2ea-78c2e957a72e,1271292.12401858,254071.404024214
394913,4666,2457,KING COUNTY,SPU,RW,KC,2017,C,,Green Lake,,,PIN,9136103245,CST,,,475,249,1865,bcddcd7a-520d-449f-9b2a-c52b7ea7c060,1269450.93707269,246277.394032225
394914,4667,2458,KING COUNTY,SPU,RW,KC,2016,S,,Barton,,,PIN,3123800310,CST,,,2547,1337,10001,78826556-de40-4f42-8178-6b79f3812d13,1257486.94000445,191347.280183986
394915,4668,2459,KING COUNTY,SPU,RW,KC,2016,S,,Barton,,,PIN,3123800305,CST,,,1926,1011,7563,2e55b9b2-4af6-461f-b6ce-a2f454b6231d,1257552.38013251,191323.009847954
394916,4669,2460,KING COUNTY,SPU,RW,KC,2017,C,,Green Lake,,,PIN,0625049263,CST,,,524,275,2058,0c95428e-f966-4f2b-9eb3-69e8f9d601b1,1269095.84395234,253626.606071755
394917,4670,2461,KING COUNTY,SPU,RW,KC,2016,S,,Barton,,,PIN,3123800225,CST,,,2529,1327,9929,f017a475-e4e0-4f75-a44e-cf224845794f,1257367.00157233,191331.179127961
394918,4671,2462,KING COUNTY,SPU,RW,KC,2017,C,,Green Lake,,,PIN,3362900236,CST,,,1274,669,5003,56120f01-db43-468c-979e-1c5450bcb301,1266087.97297326,253396.282039523
394919,4672,2463,KING COUNTY,SPU,RW,KC,2017,C,,Green Lake,,,PIN,5100401355,CST,,,1880,0,0,3a40db0e-2707-4ce8-80dc-ff5d3bfcf85e,1274137.99986149,255855.294842035
394920,4673,2464,KING COUNTY,SPU,RW,KC,2017,P,,Barton,,,PIN,2491200705,CST,,,1311,688,5146,7e990a94-5a2f-4dd5-86ff-0ef3c942e42a,1258493.45994148,193970.970106676
394921,4674,2465,KING COUNTY,SPU,RW,KC,2017,C,,Green Lake,,,PIN,8827901175,RGN,,,1875,3859,28863,894b5a89-006f-4d2f-af5b-ddaa0487ef8b,1281106.40191664,247548.991921529
394922,4675,2466,KING COUNTY,SPU,RW,KC,2017,C,,Green Lake,,,PIN,3797000810,CST,,,510,268,2003,75e6a79c-e2d9-418c-97da-3147261079be,1268014.48587123,253907.702968046
394923,4676,2467,KING COUNTY,SPU,RW,KC,2017,C,,Green Lake,,,PIN,2061100180,RGN,,,1096,2256,16872,595201ae-f6c9-477b-975d-d5dd2952bcda,1273293.23512463,255242.263929412
394924,4677,2468,KING COUNTY,SPU,RW,KC,2017,C,,Green Lake,,,PIN,2919200120,CST,,,541,284,2125,45edfdcc-6a0a-40be-899e-459358d906d9,1264568.4028597,255430.017145604
394925,4678,2469,KING COUNTY,SPU,RW,KC,2017,C,,Green Lake,,,PIN,3946900050,CST,,,1086,570,4263,62d79646-d127-4169-b9cf-05db4f36bb84,1273172.53003651,256140.756858334
394926,4679,2470,KING COUNTY,SPU,RW,KC,2017,C,,Green Lake,,,PIN,1928300870,CST,,,444,233,1744,58d1fee1-794c-48ce-9474-2ac1afff2e20,1274332.2770457,248543.723826557
394927,4680,2471,KING COUNTY,SPU,RW,KC,2017,P,,Central District,,,PIN,7576200090,CST,,,600,1235,9236,8ec62b5a-b0cc-43d5-ad2a-e812039df60a,1281431.80908497,228187.500125706
394928,4681,2472,KING COUNTY,SPU,RW,KC,2017,S,,South Park,,,PIN,7883601155,CST,,,493,259,1936,25835fbc-ba5c-4834-b9db-93a8a456981f,1271393.88984269,195257.29004398
394929,4682,2473,KING COUNTY,SPU,RW,KC,2016,P,,Barton,,,PIN,2483700020,CST,,,894,469,3511,1fd0bc46-3408-4448-b306-6075f49e0076,1257112.05002007,194479.760123193
394930,4683,2474,KING COUNTY,SPU,RW,KC,2017,C,,Central District,,,PIN,9828200845,CST,,,793,416,3114,b50af6fb-0aa8-4a05-9ae8-9dc84b430378,1279055.21413854,228169.784925684
394931,4684,2475,KING COUNTY,SPU,RW,KC,2017,C,,Barton,,,PIN,1932300700,CRG,,,790,1013,7574,a5bb89e9-00cd-4886-a624-efb377460eec,1260265.00989529,198067.04985486
394932,4685,2476,KING COUNTY,SPU,RW,KC,2016,C,,Green Lake,,,PIN,6690500320,CST,,,425,223,1669,1b8b587d-e488-44a6-8484-c17bf7864df2,1265825.14609298,253934.030328065
394933,4686,2478,KING COUNTY,SPU,RW,KC,2016,P,,Barton,,,PIN,2484700115,CST,,,788,413,3093,f9f891cd-f489-4751-98b5-c0611d60760c,1257188.87005214,194696.829883412
394934,4687,2479,KING COUNTY,SPU,RW,KC,2017,P,,Montlake,,,PIN,9828700580,CST,,,676,355,2655,128875eb-48a8-4c4d-8ddf-485cecfa1987,1280535.02182005,229097.185950637
394935,4688,2480,KING COUNTY,SPU,RW,KC,2017,C,,Green Lake,,,PIN,6431000835,CST,,,645,339,2533,5310c359-af54-4eea-91fa-149c10cbcda6,1267346.50788654,255369.218041539
394936,4689,2481,KING COUNTY,SPU,RW,KC,2017,C,,Central District,,,PIN,6840700065,CRG,,,1545,0,0,a773e31d-0dec-4a4d-97ae-d730896fe3c4,1278685.53017016,225753.55388321
394937,4690,2482,KING COUNTY,SPU,RW,KC,2017,C,,Green Lake,,,PIN,1868901690,CST,,,939,493,3687,85d196ee-ae69-4d66-a63e-747df11834f4,1279281.77305077,249886.520051926
394938,4691,2483,KING COUNTY,SPU,RW,KC,2017,C,,Green Lake,,,PIN,2979800135,CST,,,616,323,2419,f14dfbdf-5e12-4ca9-8097-df7376174c3c,1275966.93291937,253385.70495151
394939,4692,2484,KING COUNTY,SPU,RW,KC,2017,P,,Central District,,,PIN,7960100097,RGN,,,1222,2515,18811,36d73697-70af-4072-b402-37a9de69ff5f,1279716.62188321,225884.285915345
394940,4693,2485,KING COUNTY,SPU,RW,KC,2017,P,,Montlake,,,PIN,4232400602,CRG,,,760,0,0,3a3a829c-ff78-43eb-940e-fc6fccad6209,1275888.12626329,231003.051552594
